"name","rfid","equipment_type","asset_cost","rental_cost","location","purchased","notes"
"THERMASTOR-FOCUS BOX FAN-SN#-K08287718-AN#-B1082-TRAILER 3","8230 0000 0000 0000 0006 6414","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0909045-AS#-9045-QUEENS WHSE","8230 0000 0000 0000 0006 7899","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968979-AN#-8979-MEDFORD WHSE","8230 0000 0000 0000 0006 6374","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968982-AS#-8982-QUEENS WHSE","8230 0000 0000 0000 0006 7904","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968984-AS#-8984-QUEENS WHSE","8230 0000 0000 0000 0006 7975","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968985-AS#-8985-QUEENS WHSE","8230 0000 0000 0000 0006 7974","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968991-AN#-B1108-MEDFORD WHSE","8230 0000 0000 0000 0006 6436","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968997-AN#-8997-MEDFORD WHSE","8230 0000 0000 0000 0006 6426","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0968999-AS#-8999-QUEENS WHSE","8230 0000 0000 0000 0006 7831","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969001-AN#-B1149-MEDFORD WHSE","8230 0000 0000 0000 0006 6447","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969008-AN#-B1119-MEDFORD WHSE","8230 0000 0000 0000 0006 6437","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969010-AS#-9010-QUEENS WHSE","8230 0000 0000 0000 0006 7966","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969011-AS#-9011-JERSEY TRAILER","8230 0000 0000 0000 0006 7491","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969018-AS#-9018-JERSEY WHSE","8230 0000 0000 0000 0006 7771","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969020-AS#-9020-JERSEY TRAILER","8230 0000 0000 0000 0006 7496","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969022-AN#-B1089-TRAILER 3","8230 0000 0000 0000 0006 6430","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969026-AN#-9026-TRAILER 3","8230 0000 0000 0000 0006 6412","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969029-AS#-9029-QUEENS WHSE","8230 0000 0000 0000 0006 7848","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969031-AS#-9031-JERSEY TRAILER","8230 0000 0000 0000 0006 7490","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969034-AS#-9034-JERSEY TRAILER","8230 0000 0000 0000 0006 7494","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969036-AS#-9036-DVJ WHSE","8230 0000 0000 0000 0006 7602","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969037-AS#-9037-JERSEY TRAILER","8230 0000 0000 0000 0006 7497","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969040-AS#-9040-JERSEY WHSE","8230 0000 0000 0000 0006 7767","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969052-AN#-9052-TRAILER 3","8230 0000 0000 0000 0006 6416","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969055-AS#-9055-QUEENS WHSE","8230 0000 0000 0000 0006 7846","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969060-AN#-9060-TRAILER 3","8230 0000 0000 0000 0006 6410","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969061-AS#-9061-QUEENS WHSE","8230 0000 0000 0000 0006 7841","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969062-AS#-9062-JERSEY TRAILER","8230 0000 0000 0000 0006 7484","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969064-AS#-9064-JERSEY WHSE","8230 0000 0000 0000 0006 7784","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969067-AN#-9067-TRAILER 3","8230 0000 0000 0000 0006 6418","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969069-AS#-9069-QUEENS WHSE","8230 0000 0000 0000 0006 7958","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969075-AN#-52539-MEDFORD WHSE","8230 0000 0000 0000 0006 6449","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969096-AN#-9096-MEDFORD WHSE","8230 0000 0000 0000 0006 6371","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969104-AN#-9104-MEDFORD WHSE","8230 0000 0000 0000 0006 6420","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969107-AS#-9107-DVJ WHSE","8230 0000 0000 0000 0006 7592","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969108-AN#-9108-TRAILER 3","8230 0000 0000 0000 0006 6404","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969109-AN#-9109-TRAILER 3","8230 0000 0000 0000 0006 6433","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969127-AN#-9127-MEDFORD WHSE","8230 0000 0000 0000 0006 6381","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969132-AN#-9132-MEDFORD WHSE","8230 0000 0000 0000 0006 6398","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969134-AS#-9134-DVJ WHSE","8230 0000 0000 0000 0006 7606","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969137-AN#-9137-MEDFORD WHSE","8230 0000 0000 0000 0006 6379","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969138-AS#-B1086-JERSEY WHSE","8230 0000 0000 0000 0006 7785","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969143-AN#-9143-MEDFORD WHSE","8230 0000 0000 0000 0006 6366","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969145-AS#-9145-DVJ WHSE","8230 0000 0000 0000 0006 7608","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969146-AN#-B1223-MEDFORD WHSE","8230 0000 0000 0000 0006 6394","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969172-AN#-B1152-TRAILER 3","8230 0000 0000 0000 0006 6403","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969187-AN#-9187-MEDFORD WHSE","8230 0000 0000 0000 0006 6442","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969191-AS#-9191-DVJ WHSE","8230 0000 0000 0000 0006 7605","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969193-AN#-9193-MEDFORD WHSE","8230 0000 0000 0000 0006 6446","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969196-AS#-B1088-DVJ WHSE","8230 0000 0000 0000 0006 7607","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969198-AN#-9198-MEDFORD WHSE","8230 0000 0000 0000 0006 6388","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969205-AS#-9205-DVJ WHSE","8230 0000 0000 0000 0006 7609","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969213-AN#-9213-MEDFORD WHSE","8230 0000 0000 0000 0006 6450","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969255-AN#-9255-MEDFORD WHSE","8230 0000 0000 0000 0006 6438","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969262-AN#-9262-MEDFORD WHSE","8230 0000 0000 0000 0006 6445","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969383-AN#-B1109-MEDFORD WHSE","8230 0000 0000 0000 0006 6441","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969384-AS#-9384-JERSEY TRAILER","8230 0000 0000 0000 0006 7486","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969390-AS#-9390-QUEENS WHSE","8230 0000 0000 0000 0006 7830","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969392-AS#-9392-DVJ WHSE","8230 0000 0000 0000 0006 7591","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969393-AS#-9393-QUEENS WHSE","8230 0000 0000 0000 0006 7963","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0969401-AS#-B1111-DVJ WHSE","8230 0000 0000 0000 0006 7589","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0973641-AS#-3641-QUEENS WHSE","8230 0000 0000 0000 0006 7868","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-K0973644-AS#-3644-QUEENS WHSE","8230 0000 0000 0000 0006 7839","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976848-AS#-6848-JERSEY TRAILER","8230 0000 0000 0000 0006 7492","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976854-AS#-6854-QUEENS WHSE","8230 0000 0000 0000 0006 7874","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976864-AS#-6864-DVJ WHSE","8230 0000 0000 0000 0006 7594","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976865-AS#-B1087-DVJ WHSE","8230 0000 0000 0000 0006 7599","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976869-AS#-6869-QUEENS WHSE","8230 0000 0000 0000 0006 7903","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976870-AS#-6870-QUEENS WHSE","8230 0000 0000 0000 0006 7834","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976876-AS#-6876-DVJ WHSE","8230 0000 0000 0000 0006 7587","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976882-AN#-6882-MEDFORD WHSE","8230 0000 0000 0000 0006 6383","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976901-AS#-6901-JERSEY WHSE","8230 0000 0000 0000 0006 7769","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976902-AS#-6902-DVJ WHSE","8230 0000 0000 0000 0006 7617","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976906-AS#-6906-DVJ WHSE","8230 0000 0000 0000 0006 7601","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976918-AS#-6918-QUEENS WHSE","8230 0000 0000 0000 0006 7937","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976928-AS#-B1094-QUEENS WHSE","8230 0000 0000 0000 0006 7850","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976930-AN#-6930-TRAILER 3","8230 0000 0000 0000 0006 6406","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976938-AS#-6938-JERSEY WHSE","8230 0000 0000 0000 0006 7754","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976940-AN#-6940-MEDFORD WHSE","8230 0000 0000 0000 0006 6387","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976945-AN#-B1123-MEDFORD WHSE","8230 0000 0000 0000 0006 6402","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976946-AS#-6946-QUEENS WHSE","8230 0000 0000 0000 0006 7977","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976965-AN#-6965-MEDFORD WHSE","8230 0000 0000 0000 0006 6386","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976973-AS#-6973-JERSEY WHSE","8230 0000 0000 0000 0006 7768","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976976-AS#-6976-DVJ WHSE","8230 0000 0000 0000 0006 7615","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0976983-AN#-6983-MEDFORD WHSE","8230 0000 0000 0000 0006 6385","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977038-AS#-7038-QUEENS WHSE","8230 0000 0000 0000 0006 7972","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977044-AS#-7044-QUEENS WHSE","8230 0000 0000 0000 0006 7838","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977048-AN#-7048-MEDFORD WHSE","8230 0000 0000 0000 0006 6389","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977136-AN#-7136-TRAILER 3","8230 0000 0000 0000 0006 6405","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977162-AN#-7162-TRAILER 3","8230 0000 0000 0000 0006 6409","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977167-AN#-7167-TRAILER 3","8230 0000 0000 0000 0006 6408","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977172-AS#-7172-QUEENS WHSE","8230 0000 0000 0000 0006 7976","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977175-AS#-7175-DVJ WHSE","8230 0000 0000 0000 0006 7597","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977179-AS#-7179-DVJ WHSE","8230 0000 0000 0000 0006 7588","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977183-AS#-7183-DVJ WHSE","8230 0000 0000 0000 0006 7593","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L09771872-AS#-1872-DVJ WHSE","8230 0000 0000 0000 0006 7611","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977193-AS#-B1084-JERSEY WHSE","8230 0000 0000 0000 0006 7778","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977194-AS#-7194-QUEENS WHSE","8230 0000 0000 0000 0006 7873","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977208-AS#-7208-JERSEY WHSE","8230 0000 0000 0000 0006 7776","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977212-AS#-7212-QUEENS WHSE","8230 0000 0000 0000 0006 7840","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977218-AN#-7218-MEDFORD WHSE","8230 0000 0000 0000 0006 6439","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977223-AN#-7223-TRAILER 3","8230 0000 0000 0000 0006 6407","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977226-AS#-7226-QUEENS WHSE","8230 0000 0000 0000 0006 7964","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977232-AN#-B1157-MEDFORD WHSE","8230 0000 0000 0000 0006 6372","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977237-AS#-7237-QUEENS WHSE","8230 0000 0000 0000 0006 7936","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977239-AN#-7239-TRAILER 3","8230 0000 0000 0000 0006 6434","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977240-AS#-7240-JERSEY WHSE","8230 0000 0000 0000 0006 7775","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977241-AN#-7241-TRAILER 3","8230 0000 0000 0000 0006 6413","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977247-AS#-7247-QUEENS WHSE","8230 0000 0000 0000 0006 7898","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977252-AN#-7252-MEDFORD WHSE","8230 0000 0000 0000 0006 6400","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977259-AS#-B1081-QUEENS WHSE","8230 0000 0000 0000 0006 7843","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977264-AN#-7264-MEDFORD WHSE","8230 0000 0000 0000 0006 6421","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977270-AS#-7270-DVJ WHSE","8230 0000 0000 0000 0006 7614","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977271-AN#-7271-MEDFORD WHSE","8230 0000 0000 0000 0006 6377","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977273-AS#-7273-DVJ WHSE","8230 0000 0000 0000 0006 7618","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977277-AN#-7277-MEDFORD WHSE","8230 0000 0000 0000 0006 6425","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977279-AN#-7279-TRAILER 3","8230 0000 0000 0000 0006 6428","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977284-AS#-7284-QUEENS WHSE","8230 0000 0000 0000 0006 7847","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977293-AS#-7293-QUEENS WHSE","8230 0000 0000 0000 0006 7965","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977296-AS#-7296-JERSEY WHSE","8230 0000 0000 0000 0006 7763","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977303-AS#-7303-JERSEY WHSE","8230 0000 0000 0000 0006 7787","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977308-AN#-7308-MEDFORD WHSE","8230 0000 0000 0000 0006 6391","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977310-AN#-7310-MEDFORD WHSE","8230 0000 0000 0000 0006 6424","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-L0977313-AS#-7313-DVJ WHSE","8230 0000 0000 0000 0006 7585","Air Mover","$375.00","$0","","",""
"THERMASTOR-FOCUS BOX FAN-SN#-NONE-AS#-9002-QUEENS WHSE","8230 0000 0000 0000 0006 7959","Air Mover","$375.00","$0","","",""
"TROY-BILT POWERWASHER- MEDFORD WAREHOUSE","0000 0000 0000 0000 1112 2033","Misc.","","$0","","",""
